yardline_100,goal_to_go,ydstogo,ydsnet,qb_dropback,score_differential,fourth_down_converted,game_half_Half1,game_half_Half2,game_half_Overtime,play_subtype_Pass: deep,play_subtype_Pass: short,play_subtype_Run: end,play_subtype_Run: guard,play_subtype_Run: tackle
-0.1,0.0,0.5,-0.02702702702702703,1.0,0.4375,Not converted,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1,1.0,0.0,-0.16216216216216217,1.0,-0.875,Converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0333333333333334,1.0,0.3333333333333333,0.9459459459459459,1.0,-0.875,Not converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.1,0.0,1.8333333333333333,-1.2432432432432432,0.0,1.75,Not converted,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.2,0.0,1.1666666666666667,-0.6216216216216216,1.0,0.0,Not converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3,0.0,-0.3333333333333333,0.16216216216216217,0.0,0.4375,Converted,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.2666666666666666,0.0,0.16666666666666666,-0.9459459459459459,1.0,0.25,Not converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.26666666666666666,0.0,-0.3333333333333333,-0.2972972972972973,1.0,1.25,Converted,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5666666666666667,0.0,1.1666666666666667,1.1891891891891893,1.0,-0.8125,Converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.16666666666666666,0.0,1.6666666666666667,-0.2702702702702703,1.0,-0.375,Not converted,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8666666666666667,0.0,1.6666666666666667,-0.2972972972972973,1.0,-0.375,Converted,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6,0.0,2.0,0.2972972972972973,1.0,-0.375,Not converted,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.23333333333333334,0.0,-0.3333333333333333,-0.43243243243243246,0.0,0.125,Not converted,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.23333333333333334,0.0,1.1666666666666667,0.918918918918919,1.0,-0.5,Converted,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0,1.0,0.5,1.054054054054054,1.0,-0.5,Converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5666666666666667,0.0,0.5,-0.2972972972972973,1.0,-0.3125,Converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.06666666666666667,0.0,-0.16666666666666666,-0.6486486486486487,1.0,-0.0625,Converted,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.13333333333333333,0.0,0.0,-0.10810810810810811,0.0,1.75,Not converted,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.1666666666666667,1.0,-0.3333333333333333,1.3783783783783783,1.0,0.4375,Converted,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2,0.0,1.1666666666666667,0.2972972972972973,1.0,0.1875,Converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.1,0.0,0.6666666666666666,-0.10810810810810811,1.0,0.0,Not converted,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0333333333333334,0.0,3.3333333333333335,-1.135135135135135,1.0,0.0,Not converted,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1666666666666667,1.0,-0.3333333333333333,0.918918918918919,0.0,0.4375,Not converted,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.1666666666666667,0.3783783783783784,1.0,0.125,Converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6666666666666666,0.0,-0.3333333333333333,0.5405405405405406,0.0,0.25,Converted,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8,0.0,-0.3333333333333333,1.027027027027027,0.0,0.4375,Converted,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.36666666666666664,0.0,0.3333333333333333,-0.43243243243243246,1.0,0.25,Not converted,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
